language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index
TypeScript,False,,,621803253,R_kgDOJQ_29Q,Flowise,FlowiseAI/Flowise,https://github.com/FlowiseAI/Flowise,"Build AI Agents, Visually",TypeScript,52363,52363,24236,825,False,False,True,False,2023-03-31T12:23:09Z,2026-04-28T18:05:26Z,2026-04-28T15:23:27Z,main,FlowiseAI,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,62
TypeScript,False,,,6093316,MDEwOlJlcG9zaXRvcnk2MDkzMzE2,DefinitelyTyped,DefinitelyTyped/DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,The repository for high quality TypeScript type definitions.,TypeScript,51209,51209,30505,690,False,False,True,False,2012-10-05T16:39:45Z,2026-04-28T17:22:36Z,2026-04-27T17:08:41Z,master,DefinitelyTyped,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,63
TypeScript,False,,,202367615,MDEwOlJlcG9zaXRvcnkyMDIzNjc2MTU=,lx-music-desktop,lyswhut/lx-music-desktop,https://github.com/lyswhut/lx-music-desktop,一个基于 Electron 的音乐软件,TypeScript,50532,50532,6766,1141,False,False,True,False,2019-08-14T14:31:08Z,2026-04-28T17:27:28Z,2026-04-10T04:16:57Z,master,lyswhut,User,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,64
TypeScript,False,,,31629751,MDEwOlJlcG9zaXRvcnkzMTYyOTc1MQ==,cypress,cypress-io/cypress,https://github.com/cypress-io/cypress,"Fast, easy and reliable testing for anything that runs in a browser.",TypeScript,49624,49624,3399,1205,False,False,True,False,2015-03-04T00:46:28Z,2026-04-28T19:06:49Z,2026-04-28T19:07:29Z,develop,cypress-io,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,65
TypeScript,False,,,207645083,MDEwOlJlcG9zaXRvcnkyMDc2NDUwODM=,query,TanStack/query,https://github.com/TanStack/query,"🤖 Powerful asynchronous state management, server-state utilities and data fetching for the web. TS/JS, React Query, Solid Query, Svelte Query and Vue Query.",TypeScript,49251,49251,3801,154,False,False,True,False,2019-09-10T19:23:58Z,2026-04-28T18:59:29Z,2026-04-28T18:58:19Z,main,TanStack,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,66
TypeScript,False,,,65750241,MDEwOlJlcG9zaXRvcnk2NTc1MDI0MQ==,expo,expo/expo,https://github.com/expo/expo,"An open-source framework for making universal native apps with React. Expo runs on Android, iOS, and the web.",TypeScript,49079,49079,11977,879,False,False,True,False,2016-08-15T17:14:25Z,2026-04-28T19:04:09Z,2026-04-28T18:45:13Z,main,expo,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,67
TypeScript,False,,,1006414368,R_kgDOO_yqIA,OpenCut,OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,The open-source CapCut alternative,TypeScript,48540,48540,5157,296,False,False,True,False,2025-06-22T08:02:17Z,2026-04-28T18:53:40Z,2026-04-26T19:31:16Z,main,OpenCut-app,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,68
TypeScript,False,,,568098118,R_kgDOIdx9Rg,plane,makeplane/plane,https://github.com/makeplane/plane,"🔥🔥🔥 Open-source Jira, Linear, Monday, and ClickUp alternative. Plane is a modern project management platform to manage tasks, sprints, docs, and triage.",TypeScript,48493,48493,4113,772,False,False,True,False,2022-11-19T12:55:01Z,2026-04-28T18:35:42Z,2026-04-27T12:32:03Z,preview,makeplane,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,69
TypeScript,False,,,281975310,MDEwOlJlcG9zaXRvcnkyODE5NzUzMTA=,type-challenges,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges,Collection of TypeScript type challenges with online judge,TypeScript,48016,48016,5249,33167,False,False,True,False,2020-07-23T14:33:11Z,2026-04-28T18:13:34Z,2026-04-23T16:39:41Z,main,type-challenges,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,70
TypeScript,False,,,5239185,MDEwOlJlcG9zaXRvcnk1MjM5MTg1,quill,slab/quill,https://github.com/slab/quill,Quill is a modern WYSIWYG editor built for compatibility and extensibility,TypeScript,47087,47087,3631,645,False,False,True,False,2012-07-30T23:23:18Z,2026-04-28T16:04:14Z,2025-07-25T06:09:23Z,main,slab,Organization,BSD-3-Clause,data\raw\candidate_repos\typescript_candidates_raw.json,71
TypeScript,False,,,7741856,MDEwOlJlcG9zaXRvcnk3NzQxODU2,pixijs,pixijs/pixijs,https://github.com/pixijs/pixijs,"The HTML5 Creation Engine: Create beautiful digital content with the fastest, most flexible 2D WebGL renderer.",TypeScript,47052,47052,5008,323,False,False,True,False,2013-01-21T22:40:50Z,2026-04-28T16:54:54Z,2026-04-24T07:34:07Z,dev,pixijs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,72
TypeScript,False,,,365739812,MDEwOlJlcG9zaXRvcnkzNjU3Mzk4MTI=,tldraw,tldraw/tldraw,https://github.com/tldraw/tldraw,very good whiteboard infinite canvas SDK,TypeScript,46653,46653,3176,332,False,False,True,False,2021-05-09T11:48:37Z,2026-04-28T19:05:28Z,2026-04-28T17:08:18Z,main,tldraw,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,73
TypeScript,False,,,361044034,MDEwOlJlcG9zaXRvcnkzNjEwNDQwMzQ=,slidev,slidevjs/slidev,https://github.com/slidevjs/slidev,Presentation Slides for Developers,TypeScript,46091,46091,2036,183,False,False,True,False,2021-04-24T01:25:23Z,2026-04-28T18:55:24Z,2026-04-28T04:31:30Z,main,slidevjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,74
TypeScript,False,,,192925833,MDEwOlJlcG9zaXRvcnkxOTI5MjU4MzM=,prisma,prisma/prisma,https://github.com/prisma/prisma,"Next-generation ORM for Node.js & TypeScript | PostgreSQL, MySQL, MariaDB, SQL Server, SQLite, MongoDB and CockroachDB",TypeScript,45852,45852,2180,2578,False,False,True,False,2019-06-20T13:33:47Z,2026-04-28T17:18:37Z,2026-04-28T15:05:54Z,main,prisma,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,75
TypeScript,False,,,1175538883,R_kgDORhFMww,pretext,chenglou/pretext,https://github.com/chenglou/pretext,"Fast, accurate & comprehensive text measurement & layout",TypeScript,45618,45618,2520,79,False,False,True,False,2026-03-07T21:06:28Z,2026-04-28T18:08:53Z,2026-04-22T17:16:19Z,main,chenglou,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,76
TypeScript,False,,,15062869,MDEwOlJlcG9zaXRvcnkxNTA2Mjg2OQ==,jest,jestjs/jest,https://github.com/jestjs/jest,Delightful JavaScript Testing.,TypeScript,45334,45334,6645,249,False,False,True,False,2013-12-10T00:18:04Z,2026-04-28T16:04:27Z,2026-04-28T12:29:12Z,main,jestjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,77
TypeScript,False,,,572984571,R_kgDOIicM-w,twenty,twentyhq/twenty,https://github.com/twentyhq/twenty,"The open alternative to Salesforce, designed for AI.",TypeScript,45281,45281,6246,88,False,False,True,False,2022-12-01T13:04:40Z,2026-04-28T18:58:48Z,2026-04-28T19:00:38Z,main,twentyhq,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,78
TypeScript,False,,,35866694,MDEwOlJlcG9zaXRvcnkzNTg2NjY5NA==,Rocket.Chat,RocketChat/Rocket.Chat,https://github.com/RocketChat/Rocket.Chat,The Secure CommsOS™ for mission-critical operations,TypeScript,45214,45214,13544,3678,False,False,True,False,2015-05-19T07:36:09Z,2026-04-28T17:40:11Z,2026-04-28T18:56:53Z,develop,RocketChat,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,79
TypeScript,False,,,274495425,MDEwOlJlcG9zaXRvcnkyNzQ0OTU0MjU=,remotion,remotion-dev/remotion,https://github.com/remotion-dev/remotion,🎥      Make videos programmatically with React,TypeScript,45013,45013,3047,87,False,False,True,False,2020-06-23T19:49:10Z,2026-04-28T18:43:17Z,2026-04-28T18:46:55Z,main,remotion-dev,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,80
TypeScript,False,,,519577891,R_kgDOHvghIw,upscayl,upscayl/upscayl,https://github.com/upscayl/upscayl,"🆙 Upscayl - #1 Free and Open Source AI Image Upscaler for Linux, MacOS and Windows.",TypeScript,44937,44937,2180,58,False,False,True,False,2022-07-30T17:19:20Z,2026-04-28T18:38:18Z,2026-03-27T16:33:02Z,main,upscayl,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,81
TypeScript,False,,,174038031,MDEwOlJlcG9zaXRvcnkxNzQwMzgwMzE=,react-hook-form,react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,📋 React Hooks for form state management and validation (Web + React Native),TypeScript,44684,44684,2391,126,False,False,True,False,2019-03-05T23:47:10Z,2026-04-28T17:57:04Z,2026-04-27T08:26:25Z,master,react-hook-form,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,82
TypeScript,False,,,805155266,R_kgDOL_2xwg,cherry-studio,CherryHQ/cherry-studio,https://github.com/CherryHQ/cherry-studio,"AI productivity studio with smart chat, autonomous agents, and 300+ assistants. Unified access to frontier LLMs",TypeScript,44666,44666,4244,1100,False,False,True,False,2024-05-24T01:56:26Z,2026-04-28T18:15:06Z,2026-04-28T12:00:39Z,main,CherryHQ,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,83
TypeScript,False,,,62367558,MDEwOlJlcG9zaXRvcnk2MjM2NzU1OA==,hyper,vercel/hyper,https://github.com/vercel/hyper,A terminal built on web technologies,TypeScript,44587,44587,3551,1041,False,False,True,False,2016-07-01T06:01:21Z,2026-04-28T13:39:48Z,2026-04-20T12:29:35Z,canary,vercel,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,84
TypeScript,False,,,154950925,MDEwOlJlcG9zaXRvcnkxNTQ5NTA5MjU=,react-use,streamich/react-use,https://github.com/streamich/react-use,React Hooks — 👍,TypeScript,43972,43972,3272,654,False,False,True,False,2018-10-27T10:16:05Z,2026-04-28T12:00:57Z,2026-01-20T12:19:23Z,master,streamich,User,Unlicense,data\raw\candidate_repos\typescript_candidates_raw.json,85
TypeScript,False,,,453717720,R_kgDOGwsu2A,jsoncrack.com,AykutSarac/jsoncrack.com,https://github.com/AykutSarac/jsoncrack.com,"✨ Innovative and open-source visualization application that transforms various data formats, such as JSON, YAML, XML and CSV into interactive graphs.",TypeScript,43912,43912,3537,34,False,False,True,False,2022-01-30T15:25:18Z,2026-04-27T19:07:21Z,2026-04-22T20:59:11Z,main,AykutSarac,User,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,86
TypeScript,False,,,24560307,MDEwOlJlcG9zaXRvcnkyNDU2MDMwNw==,babel,babel/babel,https://github.com/babel/babel,🐠 Babel is a compiler for writing next generation JavaScript.,TypeScript,43898,43898,5812,751,False,False,True,False,2014-09-28T13:38:23Z,2026-04-28T18:33:15Z,2026-04-28T14:41:19Z,main,babel,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,87
TypeScript,False,,,127769231,MDEwOlJlcG9zaXRvcnkxMjc3NjkyMzE=,RSSHub,DIYgod/RSSHub,https://github.com/DIYgod/RSSHub,🧡 Everything is RSSible,TypeScript,43695,43695,9691,363,False,False,True,False,2018-04-02T14:43:21Z,2026-04-28T18:12:06Z,2026-04-28T14:48:18Z,master,DIYgod,User,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,88
TypeScript,False,,,1032459340,R_kgDOPYoUTA,OpenSpec,Fission-AI/OpenSpec,https://github.com/Fission-AI/OpenSpec,Spec-driven development (SDD) for AI coding assistants.,TypeScript,43632,43632,3029,302,False,False,True,False,2025-08-05T10:37:45Z,2026-04-28T18:59:44Z,2026-04-24T07:41:01Z,main,Fission-AI,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,89
TypeScript,False,,,402860175,MDEwOlJlcG9zaXRvcnk0MDI4NjAxNzU=,fuels-ts,FuelLabs/fuels-ts,https://github.com/FuelLabs/fuels-ts,Fuel Network Typescript SDK,TypeScript,43213,43213,1369,77,False,False,True,False,2021-09-03T18:11:03Z,2026-04-28T15:52:31Z,2026-03-27T18:21:29Z,master,FuelLabs,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,90
TypeScript,False,,,291438522,MDEwOlJlcG9zaXRvcnkyOTE0Mzg1MjI=,siyuan,siyuan-note/siyuan,https://github.com/siyuan-note/siyuan,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang.",TypeScript,43045,43045,2732,368,False,False,True,False,2020-08-30T09:21:35Z,2026-04-28T16:54:08Z,2026-04-28T15:42:58Z,master,siyuan-note,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,91
TypeScript,True,template,description; full_name; name,172227885,MDEwOlJlcG9zaXRvcnkxNzIyMjc4ODU=,full-stack-fastapi-template,fastapi/full-stack-fastapi-template,https://github.com/fastapi/full-stack-fastapi-template,"Full stack, modern web application template. Using FastAPI, React, SQLModel, PostgreSQL, Docker, GitHub Actions, automatic HTTPS and more.",TypeScript,42911,42911,8465,28,False,False,True,False,2019-02-23T15:08:34Z,2026-04-28T18:13:32Z,2026-04-28T17:19:14Z,master,fastapi,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,92
TypeScript,False,,,245704608,MDEwOlJlcG9zaXRvcnkyNDU3MDQ2MDg=,zod,colinhacks/zod,https://github.com/colinhacks/zod,TypeScript-first schema validation with static type inference,TypeScript,42525,42525,1924,233,False,False,True,False,2020-03-07T20:59:08Z,2026-04-28T18:03:03Z,2026-04-28T18:12:49Z,main,colinhacks,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,93
TypeScript,False,,,679506386,R_kgDOKIBx0g,jan,janhq/jan,https://github.com/janhq/jan,Jan is an open source alternative to ChatGPT that runs 100% offline on your computer.,TypeScript,42228,42228,2816,380,False,False,True,False,2023-08-17T02:17:10Z,2026-04-28T18:50:26Z,2026-04-28T11:40:55Z,main,janhq,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,94
TypeScript,False,,,350360184,MDEwOlJlcG9zaXRvcnkzNTAzNjAxODQ=,cal.diy,calcom/cal.diy,https://github.com/calcom/cal.diy,Scheduling infrastructure for absolutely everyone.,TypeScript,42200,42200,13056,1308,False,False,True,False,2021-03-22T13:47:42Z,2026-04-28T18:19:22Z,2026-04-28T12:13:58Z,main,calcom,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,95
TypeScript,False,,,1035029907,R_kgDOPbFNkw,pi-mono,badlogic/pi-mono,https://github.com/badlogic/pi-mono,"AI agent toolkit: coding agent CLI, unified LLM API, TUI & web UI libraries, Slack bot, vLLM pods",TypeScript,42090,42090,4931,25,False,False,True,False,2025-08-09T14:03:50Z,2026-04-28T19:08:15Z,2026-04-28T17:34:51Z,main,badlogic,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,96
TypeScript,False,,,327089870,MDEwOlJlcG9zaXRvcnkzMjcwODk4NzA=,payload,payloadcms/payload,https://github.com/payloadcms/payload,"Payload is the open-source, fullstack Next.js framework, giving you instant backend superpowers. Get a full TypeScript backend and admin panel instantly. Use Payload as a headless CMS or for building powerful applications.",TypeScript,42087,42087,3644,661,False,False,True,False,2021-01-05T18:49:45Z,2026-04-28T18:14:57Z,2026-04-28T18:14:39Z,main,payloadcms,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,97
TypeScript,False,,,5923215,MDEwOlJlcG9zaXRvcnk1OTIzMjE1,hexo,hexojs/hexo,https://github.com/hexojs/hexo,"A fast, simple & powerful blog framework, powered by Node.js.",TypeScript,41366,41366,5019,99,False,False,True,False,2012-09-23T15:17:08Z,2026-04-28T14:47:43Z,2026-04-23T23:53:24Z,master,hexojs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,98
TypeScript,False,,,65794292,MDEwOlJlcG9zaXRvcnk2NTc5NDI5Mg==,styled-components,styled-components/styled-components,https://github.com/styled-components/styled-components,"Fast, expressive styling for React. Server components, client components, streaming SSR, React Native—one API.",TypeScript,41024,41024,2524,13,False,False,True,False,2016-08-16T06:41:32Z,2026-04-28T18:20:37Z,2026-04-28T04:19:49Z,main,styled-components,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,99
TypeScript,False,,,67962648,MDEwOlJlcG9zaXRvcnk2Nzk2MjY0OA==,vuetify,vuetifyjs/vuetify,https://github.com/vuetifyjs/vuetify,🐉 Vue Component Framework,TypeScript,40994,40994,7136,597,False,False,True,False,2016-09-12T00:39:35Z,2026-04-28T13:40:17Z,2026-04-28T17:38:18Z,master,vuetifyjs,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,100
TypeScript,False,,,1065059442,R_kgDOP3uEcg,shannon,KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,"Shannon Lite is an autonomous, white-box AI pentester for web applications and APIs. It analyzes your source code, identifies attack vectors, and executes real exploits to prove vulnerabilities before they reach production.",TypeScript,40660,40660,4550,49,False,False,True,False,2025-09-27T01:51:47Z,2026-04-28T18:21:39Z,2026-04-28T16:23:25Z,main,KeygraphHQ,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,101
TypeScript,False,,,202890778,MDEwOlJlcG9zaXRvcnkyMDI4OTA3Nzg=,chakra-ui,chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,Chakra UI is a component system for building SaaS products with speed ⚡️,TypeScript,40392,40392,3594,18,False,False,True,False,2019-08-17T14:27:54Z,2026-04-28T17:49:19Z,2026-04-28T16:19:24Z,main,chakra-ui,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,102
TypeScript,False,,,280557054,MDEwOlJlcG9zaXRvcnkyODA1NTcwNTQ=,trpc,trpc/trpc,https://github.com/trpc/trpc,🧙‍♀️  Move Fast and Break Nothing. End-to-end typesafe APIs made easy. ,TypeScript,40122,40122,1594,204,False,False,True,False,2020-07-18T01:17:11Z,2026-04-28T16:41:11Z,2026-04-28T13:06:18Z,main,trpc,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,103
TypeScript,False,,,72343657,MDEwOlJlcG9zaXRvcnk3MjM0MzY1Nw==,lossless-cut,mifi/lossless-cut,https://github.com/mifi/lossless-cut,The swiss army knife of lossless video/audio editing,TypeScript,40089,40089,1941,271,False,False,True,False,2016-10-30T10:49:56Z,2026-04-28T18:43:45Z,2026-04-25T16:03:55Z,master,mifi,User,GPL-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,104
TypeScript,False,,,275993885,MDEwOlJlcG9zaXRvcnkyNzU5OTM4ODU=,appsmith,appsmithorg/appsmith,https://github.com/appsmithorg/appsmith,"Platform to build admin panels, internal tools, and dashboards. Integrates with 25+ databases and any API.",TypeScript,39710,39710,4547,4458,False,False,True,False,2020-06-30T04:07:36Z,2026-04-28T17:18:40Z,2026-04-28T11:48:15Z,release,appsmithorg,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,105
