repository_full_name,language_group,target_language_share,default_branch_commit_count_in_window,closed_issue_count_in_window,quality_screen_pass,language_threshold_pass,commit_threshold_pass,closed_issue_threshold_pass,pre_sampling_eligible,pre_sampling_exclusion_reasons,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,target_language,language_stats,target_language_bytes,total_language_bytes,language_threshold,closed_issue_count_available,enrichment_status,enrichment_failure_reason,pre_sampling_screen_input_file,pre_sampling_screen_input_record_index
microsoft/Web-Dev-For-Beginners,JavaScript,0.5490161954095943,511,103,True,False,True,True,False,language_threshold_failed,False,,,311525798,MDEwOlJlcG9zaXRvcnkzMTE1MjU3OTg=,Web-Dev-For-Beginners,microsoft/Web-Dev-For-Beginners,https://github.com/microsoft/Web-Dev-For-Beginners,"24 Lessons, 12 Weeks, Get Started as a Web Developer",JavaScript,95695,95695,15423,48,False,False,True,False,2020-11-10T02:44:00Z,2026-04-28T18:13:35Z,2026-04-24T22:07:07Z,main,microsoft,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,11,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/azure-static-web-apps-ashy-river-0debb7803.yml;.github/workflows/daily-repo-status.lock.yml;.github/workflows/daily-repo-status.md;.github/workflows/links.yml;.github/workflows/lock.yml;.github/workflows/stale.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;.github/pull_request_template.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;SUPPORT.md;translations/ar/CODE_OF_CONDUCT.md;translations/ar/CONTRIBUTING.md;translations/ar/SECURITY.md,False,17360,data\raw\repo_metadata\microsoft_web_dev_for_beginners_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,11,JavaScript,"{""CSS"":26464,""HTML"":43239,""JavaScript"":107258,""Python"":6654,""Vue"":11749}",107258,195364,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,11
sveltejs/svelte,JavaScript,0.7186370857792167,3009,3122,True,True,True,True,True,,True,template,topics,74293321,MDEwOlJlcG9zaXRvcnk3NDI5MzMyMQ==,svelte,sveltejs/svelte,https://github.com/sveltejs/svelte,web development for the rest of us,JavaScript,86443,86443,4897,1004,False,False,True,False,2016-11-20T18:13:05Z,2026-04-28T16:02:32Z,2026-04-28T09:03:59Z,main,sveltejs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,13,screened,final_sample_only,3,3,,False,True,True,True,2025-01-01,5,True,True,True,benchmarking/benchmarks/reactivity/tests;benchmarking/benchmarks/reactivity/tests/clean_effects.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_avoidable.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_broad.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_deep.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_diamond.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_mux.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_repeated.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_triangle.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_unstable.bench.js,.github/workflows/autofix.yml;.github/workflows/ci.yml;.github/workflows/ecosystem-ci-trigger.yml;.github/workflows/pkg.pr.new.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,12391,data\raw\repo_metadata\sveltejs_svelte_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,12,JavaScript,"{""CSS"":54394,""HTML"":21970,""JavaScript"":3291217,""Svelte"":1025939,""TypeScript"":186284}",3291217,4579804,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,12
louislam/uptime-kuma,JavaScript,0.5595578787238736,1393,1430,True,False,True,True,False,language_threshold_failed,False,,,382496361,MDEwOlJlcG9zaXRvcnkzODI0OTYzNjE=,uptime-kuma,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,A fancy self-hosted monitoring tool,JavaScript,86013,86013,7741,729,False,False,True,False,2021-07-03T01:02:42Z,2026-04-28T18:26:01Z,2026-04-28T14:42:30Z,master,louislam,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,14,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/backend-test;test/backend-test/README.md;test/backend-test/check-translations.test.js;test/backend-test/monitor-conditions;test/backend-test/monitor-conditions/test-evaluator.js;test/backend-test/monitor-conditions/test-expressions.js;test/backend-test/monitor-conditions/test-operators.js;test/backend-test/monitors;test/backend-test/monitors/test-gamedig.js,.github/workflows/auto-test.yml;.github/workflows/autofix.yml;.github/workflows/build-docker-base.yml;.github/workflows/build-docker-push.yml;.github/workflows/close-incorrect-issue.yml;.github/workflows/codeql-analysis.yml;.github/workflows/conflict-labeler.yml;.github/workflows/mark-as-draft-on-requesting-changes.yml;.github/workflows/new-contributor-pr.yml;.github/workflows/npm-update.yml,.github/ISSUE_TEMPLATE/ask_for_help.yml;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/ISSUE_TEMPLATE/security_issue.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,803,data\raw\repo_metadata\louislam_uptime_kuma_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,13,JavaScript,"{""C#"":557,""Dockerfile"":4840,""Go"":2699,""HTML"":1102,""Java"":908,""JavaScript"":1427924,""PHP"":322,""PowerShell"":387,""Python"":216,""SCSS"":15979,""Shell"":349,""TypeScript"":24463,""Vue"":1072133}",1427924,2551879,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,13
anuraghazra/github-readme-stats,JavaScript,0.9986673395865264,551,178,True,True,True,True,True,,False,,,278335273,MDEwOlJlcG9zaXRvcnkyNzgzMzUyNzM=,github-readme-stats,anuraghazra/github-readme-stats,https://github.com/anuraghazra/github-readme-stats,:zap: Dynamically generated stats for your github readmes,JavaScript,79190,79190,32660,278,False,False,True,False,2020-07-09T10:34:22Z,2026-04-28T16:24:02Z,2026-03-31T00:50:07Z,master,anuraghazra,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,15,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,tests;tests/__snapshots__;tests/__snapshots__/renderWakatimeCard.test.js.snap;tests/api.test.js;tests/bench;tests/bench/api.bench.js;tests/bench/calculateRank.bench.js;tests/bench/gist.bench.js;tests/bench/pin.bench.js;tests/bench/utils.js,.github/workflows/codeql-analysis.yml;.github/workflows/deploy-prep.py;.github/workflows/deploy-prep.yml;.github/workflows/e2e-test.yml;.github/workflows/empty-issues-closer.yml;.github/workflows/generate-theme-doc.yml;.github/workflows/label-pr.yml;.github/workflows/ossf-analysis.yml;.github/workflows/preview-theme.yml;.github/workflows/prs-cache-clean.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,150,data\raw\repo_metadata\anuraghazra_github_readme_stats_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,14,JavaScript,"{""JavaScript"":429394,""Shell"":573}",429394,429967,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,14
FortAwesome/Font-Awesome,JavaScript,0.863213767562876,20,5873,True,True,False,True,False,commit_threshold_failed,True,awesome,full_name; name,3470471,MDEwOlJlcG9zaXRvcnkzNDcwNDcx,Font-Awesome,FortAwesome/Font-Awesome,https://github.com/FortAwesome/Font-Awesome,"The iconic SVG, font, and CSS toolkit",JavaScript,76525,76525,12217,324,False,False,True,False,2012-02-17T14:19:43Z,2026-04-28T15:33:25Z,2026-02-10T18:21:21Z,7.x,FortAwesome,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,16,screened,final_sample_only,3,3,,False,True,True,True,2025-01-01,5,False,False,True,,,.github/ISSUE_TEMPLATE/100_web_bug_report.yml;.github/ISSUE_TEMPLATE/101_other_bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,23117,data\raw\repo_metadata\fortawesome_font_awesome_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,15,JavaScript,"{""CSS"":411560,""JavaScript"":5671961,""SCSS"":487228}",5671961,6570749,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,15
typicode/json-server,JavaScript,0.9174495674258223,102,47,True,True,True,True,True,,False,,,14747598,MDEwOlJlcG9zaXRvcnkxNDc0NzU5OA==,json-server,typicode/json-server,https://github.com/typicode/json-server,Get a full fake REST API with zero coding in less than 30 seconds (seriously),JavaScript,75575,75575,7286,716,False,False,True,False,2013-11-27T13:21:13Z,2026-04-28T18:31:31Z,2026-03-23T19:40:00Z,main,typicode,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,17,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,False,src/adapters/normalized-adapter.test.ts;src/app.test.ts;src/matches-where.test.ts;src/paginate.test.ts;src/parse-where.test.ts;src/service.test.ts,.github/workflows/node.js.yml;.github/workflows/publish.yml,,False,41,data\raw\repo_metadata\typicode_json_server_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,16,JavaScript,"{""HTML"":3998,""JavaScript"":44433}",44433,48431,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,16
hakimel/reveal.js,JavaScript,0.4618527460041014,164,57,True,False,True,True,False,language_threshold_failed,False,,,1861458,MDEwOlJlcG9zaXRvcnkxODYxNDU4,reveal.js,hakimel/reveal.js,https://github.com/hakimel/reveal.js,The HTML Presentation Framework,JavaScript,71085,71085,16805,894,False,False,True,False,2011-06-07T18:54:22Z,2026-04-28T16:43:17Z,2026-04-20T12:17:17Z,master,hakimel,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,18,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,react/src/__tests__;react/src/__tests__/setup.ts;react/src/components/code.test.tsx;react/src/components/deck.test.tsx;react/src/components/fragment.test.tsx;react/src/components/markdown.test.tsx;react/src/components/slide.test.tsx;react/src/components/stack.test.tsx;test;test/assets,.github/workflows/spellcheck.yml;.github/workflows/test.yml,.github/CONTRIBUTING.md,False,272,data\raw\repo_metadata\hakimel_reveal_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,17,JavaScript,"{""CSS"":3560,""HTML"":147886,""JavaScript"":322733,""SCSS"":89795,""TypeScript"":134805}",322733,698779,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,17
expressjs/express,JavaScript,1.0,246,258,True,True,True,True,True,,False,,,237159,MDEwOlJlcG9zaXRvcnkyMzcxNTk=,express,expressjs/express,https://github.com/expressjs/express,"Fast, unopinionated, minimalist web framework for node.",JavaScript,68978,68978,23192,209,False,False,True,False,2009-06-26T18:56:01Z,2026-04-28T18:13:26Z,2026-04-23T17:50:10Z,master,expressjs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,19,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,False,test;test/Route.js;test/Router.js;test/acceptance;test/acceptance/auth.js;test/acceptance/content-negotiation.js;test/acceptance/cookie-sessions.js;test/acceptance/cookies.js;test/acceptance/downloads.js;test/acceptance/ejs.js,.github/workflows/ci.yml;.github/workflows/codeql.yml;.github/workflows/legacy.yml;.github/workflows/scorecard.yml,,False,281,data\raw\repo_metadata\expressjs_express_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,18,JavaScript,"{""JavaScript"":495431}",495431,495431,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,18
juliangarnier/anime,JavaScript,0.8281300629576914,140,240,True,True,True,True,True,,False,,,53809090,MDEwOlJlcG9zaXRvcnk1MzgwOTA5MA==,anime,juliangarnier/anime,https://github.com/juliangarnier/anime,JavaScript animation engine,JavaScript,67549,67549,4535,100,False,False,True,False,2016-03-13T21:37:45Z,2026-04-28T18:23:13Z,2026-02-13T17:19:34Z,master,juliangarnier,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,20,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,False,True,tests;tests/assets;tests/assets/Altinn-DINExp.woff2;tests/assets/favicon.png;tests/assets/icon.png;tests/index.html;tests/playground;tests/playground/additive-animations-2.html;tests/playground/advanced-staggering-demos.html;tests/playground/animejs-mgs-logo-animation.html,,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/documentation-update.md;.github/ISSUE_TEMPLATE/feature_request.md;CONTRIBUTING.md,False,581,data\raw\repo_metadata\juliangarnier_anime_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,19,JavaScript,"{""CSS"":6416,""HTML"":208402,""JavaScript"":1035069}",1035069,1249887,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,19
chartjs/Chart.js,JavaScript,0.8885579998751302,95,135,True,True,True,True,True,,False,,,8843683,MDEwOlJlcG9zaXRvcnk4ODQzNjgz,Chart.js,chartjs/Chart.js,https://github.com/chartjs/Chart.js,Simple HTML5 Charts using the <canvas> tag,JavaScript,67397,67397,11953,555,False,False,True,False,2013-03-17T23:56:36Z,2026-04-28T18:42:00Z,2026-04-16T11:49:43Z,master,chartjs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,21,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/.eslintrc.yml;test/BasicChartWebWorker.js;test/fixtures;test/fixtures/controller.bar;test/fixtures/controller.bar/aligned-pixels.js;test/fixtures/controller.bar/aligned-pixels.png;test/fixtures/controller.bar/backgroundColor;test/fixtures/controller.bar/backgroundColor/indexable.js;test/fixtures/controller.bar/backgroundColor/indexable.png,.github/workflows/ci.yml;.github/workflows/compressed-size.yml;.github/workflows/deploy-docs.yml;.github/workflows/release-drafter.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/bug.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/docs.yml;.github/ISSUE_TEMPLATE/feature.yml;.github/PULL_REQUEST_TEMPLATE.md;docs/developers/contributing.md,False,1943,data\raw\repo_metadata\chartjs_chart_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,20,JavaScript,"{""HTML"":2286,""JavaScript"":1223930,""Shell"":2450,""TypeScript"":148768}",1223930,1377434,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,20
leonardomso/33-js-concepts,JavaScript,1.0,131,20,True,True,True,True,True,,False,,,147350463,MDEwOlJlcG9zaXRvcnkxNDczNTA0NjM=,33-js-concepts,leonardomso/33-js-concepts,https://github.com/leonardomso/33-js-concepts,📜 33 JavaScript concepts every developer should know.,JavaScript,66350,66350,9194,2,False,False,True,False,2018-09-04T13:27:04Z,2026-04-28T17:55:05Z,2026-04-12T14:37:20Z,master,leonardomso,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,22,screened,final_sample_only,3,3,,True,True,False,True,2025-01-01,5,True,True,True,tests;tests/advanced-topics;tests/advanced-topics/algorithms-big-o;tests/advanced-topics/algorithms-big-o/algorithms-big-o.test.js;tests/advanced-topics/data-structures;tests/advanced-topics/data-structures/data-structures.test.js;tests/advanced-topics/design-patterns;tests/advanced-topics/design-patterns/design-patterns.test.js;tests/advanced-topics/error-handling;tests/advanced-topics/error-handling/error-handling.test.js,.github/workflows/tests.yml,CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,272,data\raw\repo_metadata\leonardomso_33_js_concepts_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,21,JavaScript,"{""JavaScript"":1393792}",1393792,1393792,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,21
webpack/webpack,JavaScript,0.9671608763568732,1835,476,True,True,True,True,True,,False,,,3678731,MDEwOlJlcG9zaXRvcnkzNjc4NzMx,webpack,webpack/webpack,https://github.com/webpack/webpack,"A bundler for javascript and friends. Packs many modules into a few bundled assets. Code Splitting allows for loading parts of the application on demand. Through ""loaders"", modules can be CommonJs, AMD, ES6 modules, CSS, Images, JSON, Coffeescript, LESS, ... and your custom stuff.",JavaScript,65782,65782,9361,204,False,False,True,False,2012-03-10T10:08:14Z,2026-04-28T18:06:50Z,2026-04-28T19:06:51Z,main,webpack,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,23,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,declarations.test.d.ts;test;test/AbstractMethodError.unittest.js;test/AppendOnlyStackedSet.unittest.js;test/ArrayHelpers.unittest.js;test/BannerPlugin.test.js;test/BenchmarkTestCases.benchmark.mjs;test/BinaryMiddleware.unittest.js;test/BuildDependencies.longtest.js;test/ChangesAndRemovals.test.js,.github/workflows/benchmarks.yml;.github/workflows/dependabot.yml;.github/workflows/dependency-review.yml;.github/workflows/examples.yml;.github/workflows/pr-quality.yml;.github/workflows/publish-to-pkg-pr-new.yml;.github/workflows/release-announcement.yml;.github/workflows/release.yml;.github/workflows/test.yml,CONTRIBUTING.md;GOVERNANCE.md,False,13845,data\raw\repo_metadata\webpack_webpack_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,22,JavaScript,"{""CSS"":232782,""CoffeeScript"":325,""HTML"":271,""JavaScript"":7535044,""Less"":843,""Perl"":4,""Pug"":130,""SCSS"":32,""TypeScript"":11202,""WebAssembly"":10257}",7535044,7790890,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,22
gorhill/uBlock,JavaScript,0.8879241529400413,1940,0,True,True,True,False,False,closed_issue_threshold_failed,False,,,33263118,MDEwOlJlcG9zaXRvcnkzMzI2MzExOA==,uBlock,gorhill/uBlock,https://github.com/gorhill/uBlock,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,JavaScript,63697,63697,4059,17,False,False,True,False,2015-04-01T17:51:11Z,2026-04-28T19:08:49Z,2026-04-28T14:09:55Z,master,gorhill,User,GPL-3.0,data\raw\candidate_repos\javascript_candidates_raw.json,24,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,docs/tests;docs/tests/css-selector-based-cosmetic-filters.html;docs/tests/hnbigset-benchmark.html;docs/tests/hnset-benchmark.html;docs/tests/hntrie-test.html;docs/tests/hostname-pool.js;docs/tests/index.html;docs/tests/procedural-cosmetic-filters.html;docs/tests/procedural-html-filters.html;docs/tests/scriptlet-injection-filters-1.html,.github/workflows/RELEASE.HEAD.md;.github/workflows/main.yml,.github/ISSUE_TEMPLATE/config.yml;CONTRIBUTING.md,False,1260,data\raw\repo_metadata\gorhill_ublock_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,23,JavaScript,"{""CSS"":167900,""HTML"":119827,""JavaScript"":3064458,""Makefile"":5070,""Python"":2823,""Shell"":19862,""WebAssembly"":71321}",3064458,3451261,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,23
lodash/lodash,JavaScript,0.9720259367682605,20,98,True,True,False,True,False,commit_threshold_failed,False,,,3955647,MDEwOlJlcG9zaXRvcnkzOTU1NjQ3,lodash,lodash/lodash,https://github.com/lodash/lodash,"A modern JavaScript utility library delivering modularity, performance, & extras.",JavaScript,61260,61260,7152,142,False,False,True,False,2012-04-07T04:11:46Z,2026-04-28T18:24:09Z,2026-04-22T18:47:42Z,main,lodash,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,26,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/asset;test/asset/test-ui.js;test/asset/worker.js;test/backbone.html;test/fp.html;test/index.html;test/playwright-runner.spec.js;test/remove.js;test/test-fp.js,.github/workflows/browser-testing.yml;.github/workflows/ci-bun.yml;.github/workflows/ci-dist-sync.yml;.github/workflows/ci-docs.yml;.github/workflows/ci-node.yml;.github/workflows/codeql.yml;.github/workflows/renovate.yml;.github/workflows/scorecards.yml,.github/CONTRIBUTING.md;GOVERNANCE.md;SECURITY.md,False,187,data\raw\repo_metadata\lodash_lodash_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,24,JavaScript,"{""EJS"":8545,""HTML"":35861,""JavaScript"":1542993}",1542993,1587399,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,24
jgraph/drawio-desktop,JavaScript,0.9502244799021984,273,538,True,True,True,True,True,,False,,,92443980,MDEwOlJlcG9zaXRvcnk5MjQ0Mzk4MA==,drawio-desktop,jgraph/drawio-desktop,https://github.com/jgraph/drawio-desktop,Official electron build of draw.io,JavaScript,60755,60755,5660,65,False,False,True,False,2017-05-25T20:58:42Z,2026-04-28T16:31:20Z,2026-04-25T06:06:06Z,dev,jgraph,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,28,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/electron-builder-win.yml;.github/workflows/electron-builder.yml;.github/workflows/hash-gen.yml;.github/workflows/prepare-release.yml;.github/workflows/stale.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;CODE_OF_CONDUCT.md;SECURITY.md,False,74,data\raw\repo_metadata\jgraph_drawio_desktop_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,25,JavaScript,"{""HTML"":1761,""JavaScript"":90163,""Shell"":2962}",90163,94886,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,25
adam-p/markdown-here,JavaScript,0.7179779518309217,44,23,True,True,False,True,False,commit_threshold_failed,False,,,4311796,MDEwOlJlcG9zaXRvcnk0MzExNzk2,markdown-here,adam-p/markdown-here,https://github.com/adam-p/markdown-here,"Google Chrome, Firefox, and Thunderbird extension that lets you write email in Markdown and render it before sending.",JavaScript,60181,60181,11082,319,False,False,True,False,2012-05-13T03:27:22Z,2026-04-28T03:13:50Z,2025-08-22T00:21:50Z,master,adam-p,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,29,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,False,True,src/common/test;src/common/test/chai.js;src/common/test/common-logic-test.js;src/common/test/index.html;src/common/test/markdown-here-test.js;src/common/test/markdown-render-test.js;src/common/test/mdh-html-to-text-test.js;src/common/test/mocha.css;src/common/test/mocha.js;src/common/test/options-store-test.js,,CONTRIBUTING.md,False,485,data\raw\repo_metadata\adam_p_markdown_here_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,26,JavaScript,"{""CSS"":838403,""HTML"":33294,""JavaScript"":2219827,""Makefile"":252}",2219827,3091776,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,26
jquery/jquery,JavaScript,0.9408975941759319,146,85,True,True,True,True,True,,False,,,167174,MDEwOlJlcG9zaXRvcnkxNjcxNzQ=,jquery,jquery/jquery,https://github.com/jquery/jquery,jQuery JavaScript Library,JavaScript,59841,59841,20456,89,False,False,True,False,2009-04-03T15:20:14Z,2026-04-28T14:40:27Z,2026-04-21T20:35:10Z,main,jquery,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,30,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/bundler_smoke_tests;test/bundler_smoke_tests/lib;test/bundler_smoke_tests/lib/run-rollup.js;test/bundler_smoke_tests/lib/run-webpack.js;test/bundler_smoke_tests/lib/utils.js;test/bundler_smoke_tests/rollup-commonjs.config.js;test/bundler_smoke_tests/rollup-pure-esm.config.js;test/bundler_smoke_tests/run-jsdom-tests.js;test/bundler_smoke_tests/src-esm-commonjs,.github/workflows/browser-tests-beta.yml;.github/workflows/browser-tests.yml;.github/workflows/browserstack-dispatch.yml;.github/workflows/browserstack.yml;.github/workflows/codeql-analysis.yml;.github/workflows/filestash.yml;.github/workflows/lock-threads.yml;.github/workflows/node.js.yml;.github/workflows/verify-release.yml,.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,419,data\raw\repo_metadata\jquery_jquery_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,27,JavaScript,"{""CSS"":2254,""HTML"":69036,""JavaScript"":1329907,""PHP"":9677,""Shell"":2571}",1329907,1413445,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,27
