repository_full_name,language_group,target_language_share,default_branch_commit_count_in_window,closed_issue_count_in_window,quality_screen_pass,language_threshold_pass,commit_threshold_pass,closed_issue_threshold_pass,pre_sampling_eligible,pre_sampling_exclusion_reasons,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,target_language,language_stats,target_language_bytes,total_language_bytes,language_threshold,closed_issue_count_available,enrichment_status,enrichment_failure_reason,pre_sampling_screen_input_file,pre_sampling_screen_input_record_index
jquery/jquery,JavaScript,0.9408975941759319,146,85,True,True,True,True,True,,False,,,167174,MDEwOlJlcG9zaXRvcnkxNjcxNzQ=,jquery,jquery/jquery,https://github.com/jquery/jquery,jQuery JavaScript Library,JavaScript,59841,59841,20456,89,False,False,True,False,2009-04-03T15:20:14Z,2026-04-28T14:40:27Z,2026-04-21T20:35:10Z,main,jquery,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,30,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/bundler_smoke_tests;test/bundler_smoke_tests/lib;test/bundler_smoke_tests/lib/run-rollup.js;test/bundler_smoke_tests/lib/run-webpack.js;test/bundler_smoke_tests/lib/utils.js;test/bundler_smoke_tests/rollup-commonjs.config.js;test/bundler_smoke_tests/rollup-pure-esm.config.js;test/bundler_smoke_tests/run-jsdom-tests.js;test/bundler_smoke_tests/src-esm-commonjs,.github/workflows/browser-tests-beta.yml;.github/workflows/browser-tests.yml;.github/workflows/browserstack-dispatch.yml;.github/workflows/browserstack.yml;.github/workflows/codeql-analysis.yml;.github/workflows/filestash.yml;.github/workflows/lock-threads.yml;.github/workflows/node.js.yml;.github/workflows/verify-release.yml,.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,419,data\raw\repo_metadata\jquery_jquery_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,27,JavaScript,"{""CSS"":2254,""HTML"":69036,""JavaScript"":1329907,""PHP"":9677,""Shell"":2571}",1329907,1413445,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,27
Mintplex-Labs/anything-llm,JavaScript,0.9845324833965778,1395,2509,True,True,True,True,True,,False,,,649170660,R_kgDOJrGO5A,anything-llm,Mintplex-Labs/anything-llm,https://github.com/Mintplex-Labs/anything-llm,The all-in-one AI productivity accelerator. On device and privacy first with no annoying setup or configuration.,JavaScript,59156,59156,6383,343,False,False,True,False,2023-06-04T02:29:14Z,2026-04-28T18:45:21Z,2026-04-28T19:04:31Z,master,Mintplex-Labs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,31,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,cloud-deployments/helm/charts/anythingllm/templates/tests;cloud-deployments/helm/charts/anythingllm/templates/tests/test-connection.yaml;collector/__tests__;collector/__tests__/utils;collector/__tests__/utils/WhisperProviders;collector/__tests__/utils/WhisperProviders/ffmpeg;collector/__tests__/utils/WhisperProviders/ffmpeg/index.test.js;collector/__tests__/utils/downloadURIToFile;collector/__tests__/utils/downloadURIToFile/index.test.js;collector/__tests__/utils/extensions,.github/workflows/build-and-push-image-semver.yaml;.github/workflows/build-and-push-image.yaml;.github/workflows/build-qa-tag.yaml;.github/workflows/check-package-versions.yaml;.github/workflows/check-translations.yaml;.github/workflows/cleanup-qa-tag.yaml;.github/workflows/lint.yaml;.github/workflows/run-tests.yaml;.github/workflows/sponsors.yaml,.github/ISSUE_TEMPLATE/01_bug.yml;.github/ISSUE_TEMPLATE/02_feature.yml;.github/ISSUE_TEMPLATE/03_documentation.yml;.github/ISSUE_TEMPLATE/config.yml;CONTRIBUTING.md;SECURITY.md,False,2010,data\raw\repo_metadata\mintplex_labs_anything_llm_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,28,JavaScript,"{""CSS"":78936,""Dockerfile"":20206,""Go Template"":1822,""HCL"":1211,""HTML"":4112,""JavaScript"":7024911,""Shell"":4078}",7024911,7135276,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,28
h5bp/html5-boilerplate,JavaScript,0.840946706388613,75,33,True,True,True,True,True,,True,boilerplate; template,description; full_name; name; topics,486550,MDEwOlJlcG9zaXRvcnk0ODY1NTA=,html5-boilerplate,h5bp/html5-boilerplate,https://github.com/h5bp/html5-boilerplate,"A professional front-end template for building fast, robust, and adaptable web apps or sites.",JavaScript,57436,57436,12309,28,False,False,True,False,2010-01-24T18:03:24Z,2026-04-28T13:19:21Z,2026-04-27T07:52:16Z,main,h5bp,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,34,screened,final_sample_only,3,3,,False,True,True,True,2025-01-01,5,True,True,True,test;test/file_content.mjs;test/file_existence.mjs,.github/workflows/build-dist.yml;.github/workflows/codeql-analysis.yml;.github/workflows/dependency-review.yml;.github/workflows/ossf-scorecard.yml;.github/workflows/publish.yml;.github/workflows/push-to-template.yml;.github/workflows/spellcheck.yml;.github/workflows/test.yml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/PULL_REQUEST_TEMPLATE.md;.github/SUPPORT.md,False,94,data\raw\repo_metadata\h5bp_html5_boilerplate_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,30,JavaScript,"{""HTML"":1922,""JavaScript"":10162}",10162,12084,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,30
mozilla/pdf.js,JavaScript,0.7050244300854348,3153,921,True,True,True,True,True,,False,,,1663468,MDEwOlJlcG9zaXRvcnkxNjYzNDY4,pdf.js,mozilla/pdf.js,https://github.com/mozilla/pdf.js,PDF Reader in JavaScript,JavaScript,53207,53207,10602,447,False,False,True,False,2011-04-26T06:32:03Z,2026-04-28T19:04:27Z,2026-04-28T13:25:15Z,master,mozilla,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,39,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/.gitignore;test/add_test.mjs;test/annotation_layer_builder_overrides.css;test/bidi;test/bidi/BidiCharacterTest.txt;test/bidi/BidiTest.txt;test/chromium;test/chromium/test-telemetry.js;test/components,.github/workflows/ci.yml;.github/workflows/codeql.yml;.github/workflows/coverage.yml;.github/workflows/fluent_linter.yml;.github/workflows/font_tests.yml;.github/workflows/integration_tests.yml;.github/workflows/lint.yml;.github/workflows/notify-pdf-sync.yml;.github/workflows/prefs_tests.yml;.github/workflows/publish_release.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature.yml;.github/SECURITY.md;CODE_OF_CONDUCT.md;external/dist/CODE_OF_CONDUCT.md,False,2644,data\raw\repo_metadata\mozilla_pdf_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,34,JavaScript,"{""CSS"":254205,""Fluent"":2573135,""HTML"":102475,""JavaScript"":7005777,""TypeScript"":1336}",7005777,9936928,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,34
prettier/prettier,JavaScript,0.8338836747009681,1803,593,True,True,True,True,True,,False,,,75104123,MDEwOlJlcG9zaXRvcnk3NTEwNDEyMw==,prettier,prettier/prettier,https://github.com/prettier/prettier,Prettier is an opinionated code formatter.,JavaScript,51832,51832,4705,1472,False,False,True,False,2016-11-29T17:13:37Z,2026-04-28T15:04:14Z,2026-04-28T08:46:50Z,main,prettier,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,41,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,scripts/release/tests;scripts/release/tests/publish-to-npm.test.js;scripts/release/tests/validate-new-version.test.js;scripts/release/tests/version-check.test.js;tests;tests/config;tests/config/browser-prettier;tests/config/browser-prettier/browser-prettier.js;tests/config/browser-prettier/browser.js;tests/config/browser-prettier/index.html,.github/workflows/_build.yml;.github/workflows/autofix.yml;.github/workflows/bundler-friendly.yml;.github/workflows/check-sizes.yml;.github/workflows/cleanup-cspell.yml;.github/workflows/codeql.yml;.github/workflows/dev-package-test.yml;.github/workflows/dev-test.yml;.github/workflows/eslint-rules.yml;.github/workflows/lint.yml,.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/formatting.md;.github/ISSUE_TEMPLATE/integration.md;.github/PULL_REQUEST_TEMPLATE.md;.github/SECURITY.md;CONTRIBUTING.md,False,12494,data\raw\repo_metadata\prettier_prettier_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,36,JavaScript,"{""CSS"":123156,""HTML"":122112,""Handlebars"":31444,""JavaScript"":3421348,""Less"":41474,""MDX"":7862,""SCSS"":62541,""Shell"":519,""TypeScript"":253078,""Vue"":39374}",3421348,4102908,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,36
iamkun/dayjs,JavaScript,1.0,110,66,True,True,True,True,True,,False,,,128907699,MDEwOlJlcG9zaXRvcnkxMjg5MDc2OTk=,dayjs,iamkun/dayjs,https://github.com/iamkun/dayjs,⏰ Day.js 2kB immutable date-time library alternative to Moment.js with the same modern API,JavaScript,48629,48629,2428,1210,False,False,True,False,2018-04-10T09:26:44Z,2026-04-28T10:46:59Z,2026-04-17T21:46:01Z,dev,iamkun,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,47,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/__mocks__;test/__mocks__/dayjs.js;test/browser.spec.js;test/comparison.test.js;test/constructor.test.js;test/display.test.js;test/get-set.test.js;test/issues;test/issues/issue2027.correct-order.test.js,.github/workflows/check.yml;.github/workflows/lint-test.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/--bug-report.md;CONTRIBUTING.md,False,446,data\raw\repo_metadata\iamkun_dayjs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,40,JavaScript,"{""JavaScript"":604027}",604027,604027,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,40
bigskysoftware/htmx,JavaScript,0.9207016550744946,822,360,True,True,True,True,True,,False,,,255378816,MDEwOlJlcG9zaXRvcnkyNTUzNzg4MTY=,htmx,bigskysoftware/htmx,https://github.com/bigskysoftware/htmx,</> htmx - high power tools for HTML,JavaScript,47907,47907,1588,655,False,False,True,False,2020-04-13T16:17:51Z,2026-04-28T18:28:32Z,2026-04-26T03:01:00Z,master,bigskysoftware,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,50,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/htmx.test.ts;test;test/attributes;test/attributes/hx-boost.js;test/attributes/hx-confirm.js;test/attributes/hx-delete.js;test/attributes/hx-disabled-elt.js;test/attributes/hx-disinherit.js;test/attributes/hx-ext.js;test/attributes/hx-get.js,.github/workflows/ci.yml,.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md;SECURITY.md,False,765,data\raw\repo_metadata\bigskysoftware_htmx_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,43,JavaScript,"{""CSS"":8768,""HTML"":152462,""JavaScript"":1984287,""Ruby"":2660,""Shell"":1723,""TypeScript"":5290}",1984287,2155190,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,43
serverless/serverless,JavaScript,0.9581901239320332,399,418,True,True,True,True,True,,False,,,34302698,MDEwOlJlcG9zaXRvcnkzNDMwMjY5OA==,serverless,serverless/serverless,https://github.com/serverless/serverless,"⚡ Serverless Framework – Effortlessly build apps that auto-scale, incur zero costs when idle, and require minimal maintenance using AWS Lambda and other managed cloud services.",JavaScript,46920,46920,5737,1235,False,False,True,False,2015-04-21T03:48:40Z,2026-04-28T18:42:24Z,2026-04-28T13:35:53Z,main,serverless,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,52,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/engine/integration;packages/engine/integration/e2e;packages/engine/integration/e2e/e2e.test.js;packages/engine/integration/e2e/fixture;packages/engine/integration/e2e/fixture/serverless.containers.yml;packages/engine/integration/e2e/fixture/service;packages/engine/integration/e2e/fixture/service/package.json;packages/engine/integration/e2e/fixture/service/src;packages/engine/integration/e2e/fixture/service/src/index.js;packages/engine/test,.github/workflows/check-cla.yml;.github/workflows/ci-binary-installer.yml;.github/workflows/ci-engine.yml;.github/workflows/ci-framework.yml;.github/workflows/ci-python.yml;.github/workflows/release-binary-installer.yml;.github/workflows/release-framework.yml,.github/ISSUE_TEMPLATE/bug-report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature-request.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;docs/sf/providers/aws/cli-reference/support.md,False,2647,data\raw\repo_metadata\serverless_serverless_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,45,JavaScript,"{""Dockerfile"":6878,""Go"":66552,""HCL"":1519,""Java"":42813,""JavaScript"":6063567,""Makefile"":1192,""Perl"":4726,""Python"":112492,""Ruby"":1936,""Shell"":23620,""TypeScript"":2851}",6063567,6328146,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,45
bmad-code-org/BMAD-METHOD,JavaScript,0.8727496742881166,1125,413,True,True,True,True,True,,False,,,965615190,R_kgDOOY4eVg,BMAD-METHOD,bmad-code-org/BMAD-METHOD,https://github.com/bmad-code-org/BMAD-METHOD,Breakthrough Method for Agile Ai Driven Development,JavaScript,45899,45899,5428,65,False,False,True,False,2025-04-13T14:54:25Z,2026-04-28T19:06:27Z,2026-04-28T16:42:23Z,main,bmad-code-org,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,55,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/core-skills/bmad-customize/scripts/tests;src/core-skills/bmad-customize/scripts/tests/test_list_customizable_skills.py;src/core-skills/bmad-distillator/scripts/tests;src/core-skills/bmad-distillator/scripts/tests/test_analyze_sources.py;test;test/README.md;test/adversarial-review-tests;test/adversarial-review-tests/README.md;test/adversarial-review-tests/sample-content.md;test/adversarial-review-tests/test-cases.yaml,.github/workflows/coderabbit-review.yaml;.github/workflows/discord.yaml;.github/workflows/docs.yaml;.github/workflows/publish.yaml;.github/workflows/quality.yaml,.github/CODE_OF_CONDUCT.md;.github/ISSUE_TEMPLATE/bug-report.yaml;.github/ISSUE_TEMPLATE/config.yaml;.github/ISSUE_TEMPLATE/documentation.yaml;.github/ISSUE_TEMPLATE/feature-request.md;.github/ISSUE_TEMPLATE/issue.md;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md;SECURITY.md,False,708,data\raw\repo_metadata\bmad_code_org_bmad_method_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,48,JavaScript,"{""Astro"":6610,""CSS"":18488,""HTML"":35948,""JavaScript"":838688,""Python"":48391,""Shell"":11687,""TypeScript"":1160}",838688,960972,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,48
Leaflet/Leaflet,JavaScript,0.8650130956258756,316,208,True,True,True,True,True,,False,,,931135,MDEwOlJlcG9zaXRvcnk5MzExMzU=,Leaflet,Leaflet/Leaflet,https://github.com/Leaflet/Leaflet,🍃 JavaScript library for mobile-friendly interactive maps 🇺🇦,JavaScript,44930,44930,6119,545,False,False,True,False,2010-09-22T16:57:44Z,2026-04-28T18:25:51Z,2026-04-20T14:49:55Z,main,Leaflet,Organization,BSD-2-Clause,data\raw\candidate_repos\javascript_candidates_raw.json,58,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,debug/tests;debug/tests/add-remove-layers.html;debug/tests/canvas-loop.html;debug/tests/click-on-canvas.html;debug/tests/custom-panes.html;debug/tests/detached-dom-memory-leak.html;debug/tests/dist-amd.html;debug/tests/dist-esm.html;debug/tests/dist-global.html;debug/tests/dragging-and-copyworldjump.html,.github/workflows/main.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/ISSUE_TEMPLATE/improve_documentation.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,1137,data\raw\repo_metadata\leaflet_leaflet_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,50,JavaScript,"{""CSS"":11541,""HTML"":132730,""Handlebars"":8645,""JavaScript"":979905}",979905,1132821,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,50
meteor/meteor,JavaScript,0.9101467165713952,4403,241,True,True,True,True,True,,False,,,3214406,MDEwOlJlcG9zaXRvcnkzMjE0NDA2,meteor,meteor/meteor,https://github.com/meteor/meteor,"Meteor, the JavaScript App Platform",JavaScript,44766,44766,5254,371,False,False,True,False,2012-01-19T01:58:17Z,2026-04-28T14:42:39Z,2026-04-28T16:41:35Z,devel,meteor,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,59,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,.github/scripts/__tests__;.github/scripts/__tests__/inactive-issues.test.js;npm-packages/cordova-plugin-meteor-webapp/tests;npm-packages/cordova-plugin-meteor-webapp/tests/fixtures;npm-packages/cordova-plugin-meteor-webapp/tests/fixtures/bundled_www;npm-packages/cordova-plugin-meteor-webapp/tests/fixtures/bundled_www/application;npm-packages/cordova-plugin-meteor-webapp/tests/fixtures/bundled_www/application/app;npm-packages/cordova-plugin-meteor-webapp/tests/fixtures/bundled_www/application/app/mobileapp.js;npm-packages/cordova-plugin-meteor-webapp/tests/fixtures/bundled_www/application/app/mobileapp.js.map;npm-packages/cordova-plugin-meteor-webapp/tests/fixtures/bundled_www/application/app/some-data.json,.github/workflows/check-code-style.yml;.github/workflows/check-syntax.yml;.github/workflows/docs.yml;.github/workflows/e2e-tests.yml;.github/workflows/guide.yml;.github/workflows/inactive-issues.yml;.github/workflows/labeler.yml;.github/workflows/npm-eslint-plugin-meteor.yml;.github/workflows/npm-meteor-babel.yml;.github/workflows/npm-meteor-promise.yml,.github/ISSUE_TEMPLATE/ISSUE_TEMPLATE.md;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;docs/Contributing.md;guide/CONTRIBUTING.md;guide/source/CONTRIBUTING.md;guide/source/security.md,False,5288,data\raw\repo_metadata\meteor_meteor_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,51,JavaScript,"{""Batchfile"":5785,""CSS"":56423,""CoffeeScript"":36265,""HTML"":44438,""Java"":72910,""JavaScript"":8744362,""Less"":2543,""Objective-C"":19579,""PowerShell"":49574,""Ruby"":5498,""SCSS"":93,""Shell"":90954,""Stylus"":966,""Svelte"":2512,""Swift"":72728,""TypeScript"":376432,""Vue"":26578}",8744362,9607640,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,51
sudheerj/reactjs-interview-questions,JavaScript,0.9590142391119494,168,23,True,True,True,True,True,,False,,,135614069,MDEwOlJlcG9zaXRvcnkxMzU2MTQwNjk=,reactjs-interview-questions,sudheerj/reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions,List of top 500 ReactJS Interview Questions & Answers....Coding exercise questions are coming soon!!,JavaScript,44535,44535,10353,14,False,False,True,False,2018-05-31T17:17:01Z,2026-04-28T18:51:00Z,2026-04-27T15:17:39Z,master,sudheerj,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,61,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,False,False,coding-exercise/src/App.test.js,,,False,75,data\raw\repo_metadata\sudheerj_reactjs_interview_questions_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,52,JavaScript,"{""CSS"":930,""HTML"":1721,""JavaScript"":62030}",62030,64681,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,52
parcel-bundler/parcel,JavaScript,0.8000888687793742,402,481,True,True,True,True,True,,False,,,99598595,MDEwOlJlcG9zaXRvcnk5OTU5ODU5NQ==,parcel,parcel-bundler/parcel,https://github.com/parcel-bundler/parcel,The zero configuration build tool for the web. 📦🚀,JavaScript,44035,44035,2274,591,False,False,True,False,2017-08-07T16:36:47Z,2026-04-27T14:33:01Z,2026-04-27T05:10:32Z,v2,parcel-bundler,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,62,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/configs/default/test;packages/configs/default/test/.babelrc;packages/configs/default/test/config.test.js;packages/core/codeframe/test;packages/core/codeframe/test/codeframe.test.js;packages/core/codeframe/test/fixtures;packages/core/codeframe/test/fixtures/a.js;packages/core/core/test;packages/core/core/test/AssetGraph.test.js;packages/core/core/test/BundleGraph.test.js,.github/workflows/canary-release.yml;.github/workflows/ci.yml;.github/workflows/dev-release.yml;.github/workflows/release.yml;.github/workflows/stale.yml;.github/workflows/tag-release.yml,.github/ISSUE_TEMPLATE/Bug_Report.md;.github/ISSUE_TEMPLATE/Feature_Request.md;.github/ISSUE_TEMPLATE/RFC.md;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;packages/utils/parcelforvscode/CONTRIBUTING.md,False,7440,data\raw\repo_metadata\parcel_bundler_parcel_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,53,JavaScript,"{""CSS"":17874,""CoffeeScript"":71,""Elm"":1362,""GLSL"":827,""HTML"":36536,""JavaScript"":4236829,""Kotlin"":63,""Less"":1141,""MDX"":546,""Makefile"":392,""Pug"":1044,""Reason"":23,""Rust"":940343,""SCSS"":1592,""Sass"":307,""Shell"":2319,""Stylus"":478,""SugarSS"":69,""TypeScript"":48875,""Vue"":3977,""XSLT"":780}",4236829,5295448,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,53
usebruno/bruno,JavaScript,0.7894002050936261,2142,1889,True,True,True,True,True,,False,,,542284380,R_kgDOIFKaXA,bruno,usebruno/bruno,https://github.com/usebruno/bruno,Opensource IDE For Exploring and Testing API's (lightweight alternative to Postman/Insomnia),JavaScript,43348,43348,2360,1650,False,False,True,False,2022-09-27T20:51:45Z,2026-04-28T17:29:49Z,2026-04-28T13:43:53Z,main,usebruno,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,64,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,.github/actions/tests;.github/actions/tests/run-cli-tests;.github/actions/tests/run-cli-tests/action.yml;.github/actions/tests/run-e2e-tests;.github/actions/tests/run-e2e-tests/action.yml;.github/actions/tests/run-unit-tests;.github/actions/tests/run-unit-tests/action.yml;packages/bruno-app/src/components/CodeEditor/index.spec.js;packages/bruno-app/src/components/CodeSnippet/index.spec.js;packages/bruno-app/src/components/CollectionSettings/Tests,.github/workflows/auth-tests.yml;.github/workflows/flaky-test-detector.yml;.github/workflows/lint-checks.yml;.github/workflows/npm-bru-cli.yml;.github/workflows/ssl-tests.yml;.github/workflows/tests.yml,.github/ISSUE_TEMPLATE/BugReport.yaml;.github/ISSUE_TEMPLATE/FeatureRequest.yaml;.github/ISSUE_TEMPLATE/config.yaml;.github/PULL_REQUEST_TEMPLATE.md;contributing.md;security.md,False,3899,data\raw\repo_metadata\usebruno_bruno_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,55,JavaScript,"{""Bru"":294819,""CSS"":11794,""HTML"":39753,""JavaScript"":7707957,""Shell"":1329,""TypeScript"":1708669}",7707957,9764321,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,55
Unitech/pm2,JavaScript,0.8128998885795696,122,87,True,True,True,True,True,,False,,,10187082,MDEwOlJlcG9zaXRvcnkxMDE4NzA4Mg==,pm2,Unitech/pm2,https://github.com/Unitech/pm2,Node.js Production Process Manager with a built-in Load Balancer.,JavaScript,43100,43100,2716,1103,False,False,True,False,2013-05-21T03:25:25Z,2026-04-28T18:21:52Z,2026-04-28T17:53:35Z,master,Unitech,User,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,65,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/Dockerfile;test/README.md;test/benchmarks;test/benchmarks/monit-daemon.sh;test/benchmarks/monit.sh;test/benchmarks/result.monit;test/docker_parallel_test.sh;test/e2e.sh;test/e2e,.github/workflows/node.js.yml,.github/CONTRIBUTING.md;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,False,869,data\raw\repo_metadata\unitech_pm2_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,56,JavaScript,"{""Dockerfile"":309,""JavaScript"":744900,""PowerShell"":90,""Python"":122,""Shell"":165496,""Smarty"":5432}",744900,916349,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,56
